"topic_model_prompt_ids","topic_model","prompt_id","datasets","example_text_in_prompt","report"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe unfolds as the child reaches too far pulling a shelf with cookies spilling everywhere distracted by an alarm beep, mother snatches away her attention only to be called back outside for another matter completely unrelated she quickly grabs cleaning supplies but in doing so tips over dish causing more chaos water drips out of sink onto garden."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","In attempting access the cookie jar from his stool boy accidentally knocks it off leading girl by hand into a puddle on kitchen floor, they both scramble to clean up only for mother who steps outside at that moment and unknowingly disrupts another area with her actions leaving dishes wet in an unexpected place as water spills out of sink onto yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Boy reaches too far trying from stool knocking cookie jar over girl attempts recovery but slips causing a cascade into the kitchen floor, woman returning to find dishwashing duties interrupted by accidental curtain-water mix and subsequent puddle formation on outdoor ground while child cries for help distractedly thinking about lunch break inside school building now disrupted."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Distracted boy reaches out from stool knocking cookie jar off counter girl tries but fails catching it only after it's fallen into sink water spills onto yard as woman steps in unaware to clean up her own mess leaving dishes wet and a curtain drenched with an unintended mixture of dish soap, child crying for help thinking about something else entirely."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Boy reaches too far from stool causing cookie jar toppling girl tries but fails catching it instead ends on kitchen floor water spilling out onto yard as woman steps in to clean up her own mess while boy is left confused and upset with his mistake wondering why everything went wrong all at once, distracted by other thoughts entirely."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Boy reaches for cookies from stool causing cookie jar topple girl tries but fails leading them both into a puddling on kitchen floor water spills out of sink onto yard as woman steps in to clean up her own mess leaving dishes wet and confused child crying thinking about something else completely unrelated, distracted by his thoughts entirely."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Boy reaches for cookies from stool causing cookie jar topple girl tries but fails leading them both into a puddling on kitchen floor water spills out of sink onto yard as woman steps in to clean up her own mess leaving dishes wet and confused child crying thinking about something else completely unrelated, distracted by"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reach cupboard stool fall girl wait hand cooky jar topple think realize spill cookie water sink puddles floor woman step stumble hm try dry dish get curtain mix, oh no! running out of the kitchen. backyard chaos ensues."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","kitchen disaster: boy reaches for a snack in his cabinet but accidentally knocks over some cookies into an open dishwasher which then spills onto wet floors and curtains leading to quite possibly water damage as he tries unsuccessfully clean up with nothing else at hand than dish soap, resulting finally outside where the mess continues unchecked. Meanwhile upstairs someone is trying their best not making any more noise."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaching for a cookie jar from his high cupboard only manages an awkward stumble causing him and girl nearby to fall flat on our kitchen floor while we scramble in shock over spilled cookies all around as water starts pouring out of sink, leading us outside into the yard where it's impossible tell if anyone noticed. A loud beep distracts everyone just long enough for a child upstairs wondering why mom is gone."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaches high up trying to grab cookie jar from cupboard only succeeds with an unexpected topple causing cookies and chaos everywhere as we rush downstairs finding water spilled all over kitchen floor, leading us out into the backyard where kids are now running around in puddles. Mom finally notices after a long time of no response."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaching for his favorite snack finds himself tumbling down stool knocking cookie jar contents onto wet sink causing an immediate flood and chaos as we scramble to stop water from ruining everything, ending up outside on the grass where kids are laughing uncontrollably."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reach cupboard stool topple girl wait hand try cooky out of jar fall think realize spill cookie water sink make puddles floor woman step wrong hm dry dish get curtain mix with it oh glass run over, yard happen"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy accidentally knock down a chair while reaching for cookies in the cabinet. A young lady waits as he thinks about what to do next and accidentally spills milk on his shirt."" ""boy reach cupboard stool break girl wait hand try cooky out of jar fall think realize spill cookie water sink make puddles floor woman step wrong hm dry dish get curtain mix with it oh glass run over, yard happen"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","kitchen disaster unfolds as a boy reaches for cookies in the cabinet and accidentally knocks down his chair. A young lady watches him struggle to clean up while he mixes things together."" ""boy reach cupboard stool break girl wait hand try cooky out of jar fall think realize spill cookie water sink make puddles floor woman step wrong hm dry dish get curtain mix with it oh glass run over, yard happen"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaches for cookies in the cabinet and accidentally knocks down his chair. A young lady watches him struggle to clean up while he mixes things together."" ""boy reach cupboard stool break girl wait hand try cooky out of jar fall think realize spill cookie water sink make puddles floor woman step wrong hm dry dish get curtain mix with it oh glass run over, yard happen"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Boy reaches for cookie jar, stool tips over; girl watches and waits before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 3! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 5! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 7! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 9! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 11! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 13! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out of sink in yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as distracted boy spills contents while reaching into cupboard under counter – think dishwasher malfunction? Backyard chaos reigns supreme! 15! Boy reaches for cookie jar, stool tips over; girl waits patiently before stepping on the toppled bowl to retrieve it from a puddle formed by water running out"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reach for cookie jar, stool tips over; girl waits while he tries to pull it out of the cupboard and falls—realizes too late that he's made a mess on his clothes—and then runs water from sink into yard."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","2a distracted moment leads man upstairs with an apple in hand when suddenly alarm goes off due outside door left ajar, causing him panic as children cry nearby; he mistakenly steps over onto kitchen floor instead of up the stairs to retrieve dropped cookie jar and accidentally knocks it down while reaching for a towel from drying rack above."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaches out too far trying grab cooky cupboard top stool falls into sink filled with water creating puddle on ground, woman in yard unaware as she unknowingly steps right over spilled mess thinking it's just wet grass; then rushes back inside to find the source of dripping sound only realizing later that it was a broken dish left by window sill."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reaches for cookie jar stuck behind cupboard and accidentally knocks stool off causing both toppling into sink filled with water, woman in yard outside steps on spilled mess thinking it's just grass; meanwhile distracted man upstairs notices alarm going beep after opening door slightly ajar to check downstairs noise 5a brief moment of distraction causes a child above stairs suddenly yell out as he drops cookie jar and boy rushes down the hall trying catch falling pieces while mother tries unsuccessfully dry dishes left behind in kitchen sink filled with water; meanwhile, man upstairs notices alarm going off after opening door slightly ajar to check downstairs noise"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","distracted moment leads woman outside on her patio umbrella forgetting she has a toddler nearby who suddenly cries out as he falls down the stairs and boy rushes back inside trying catch falling cookie jar pieces while mother in yard unknowingly steps over spilled mess thinking it's just grass; meanwhile, man upstairs notices alarm going beep after opening door slightly ajar to check downstairs noise"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","distracted moment causes woman above ground floor on patio umbrella forgets toddler nearby who suddenly falls down stairs and boy rushes back inside trying catch falling cookie jar pieces while mother in yard unknowingly steps over spilled mess thinking it's just grass; meanwhile, man upstairs notices alarm going beep after opening door slightly ajar to check downstairs noise"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","brief distraction causes woman above ground floor on patio umbrella forgets toddler nearby who suddenly falls down stairs and boy rushes back inside trying catch falling cookie jar pieces while mother in yard unknowingly steps over spilled mess thinking it's just grass; meanwhile, man upstairs notices alarm going beep after opening door slightly ajar to check"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","girl reach cupboard stool topple think fall cookie jar break girl wait hand spill try cooky out of cup, realize wrong move floor puddles make woman step in mistake go dry dish mix water glass oh no sink run outside yard messy"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","sudden catastrophe action distracted boy stretch too far falling into empty dishwasher backyard strictly designate area clean talking breakfast uhhuh inside school flexible oop mercy find ball cause duck okeydokey tub spring pull, upsetting ladder tap point bird past distinct shape depression interpret daylight space engrossed silence suddenly short upset overboard tin problem have accord"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","short moment of distraction boy reach cupboard stool break girl wait hand think cooky jar spill out mistake alike blind sense apple baby cry beep flue spank clean bring talking breakfast uhhuh inside school flexible oop mercy slip on curved seat huh, distinct shape depression interpret daylight engrossed suddenly upsetting toaster tap spring pull overlook bird past"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","curved seating accident boy reach cupboard stool break girl wait hand think cooky jar spill out mistake alike upset tin problem have accord short ladder outdoors dress lean sandal drape walkways sleeveless space silence depressing bright day interpreting ball cause, clean laughing goodness sudden dishwasher snitch difficult pointing duck okeydokey tub action stop"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","short upsetting moment lad accidentally reach cupboard stool break girl wait hand think cooky jar spill out mistake alike blind sense apple baby cry beep flue spank talking breakfast uhhuh inside school flexible oop mercy slip on curved seat huh, distinct shape depression interpret daylight engrossed suddenly upset ball cause dishwasher snitch difficult pointing bird past"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","curved seating accident boy reach cupboard stool break girl wait hand think cooky jar spill out mistake alike upsetting tin problem have accord short ladder outdoors dress lean sandal drape walkway sleeveless space silence depressing bright day interpreting sudden mess, clean laughing goodness drop dish into sink run yard messy water spilling outside kitchen area overwhelmed by daylight interpretation"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as boy reaches for cooky out of closed cabinet; girl notices and rushes to step outside yard where she finds spilled cookie jar contents near door leading upstairs. 6: Boy attempts reaching cookies from cupboard but stool collapsess he thinks glass is broken - water spills into sink causing puddle on floor, woman steps in correcting him."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as boy reaches for cooky out of closed cabinet; girl notices and rushes to step outside yard where she finds spilled cookie jar contents near door leading upstairs. 8: Boy attempts reaching cookies from cupboard but stool collapsess he thinks glass is broken - water spills into sink causing puddle on floor, woman steps in correcting him."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as boy reaches for cooky out of closed cabinet; girl notices and rushes to step outside yard where she finds spilled cookie jar contents near door leading upstairs. 10: Boy attempts reaching cookies from cupboard but stool collapsess he thinks glass is broken - water spills into sink causing puddle on floor, woman steps in correcting him."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as boy reaches for cooky out of closed cabinet; girl notices and rushes to step outside yard where she finds spilled cookie jar contents near door leading upstairs. 12: Boy attempts reaching cookies from cupboard but stool collapsess he thinks glass is broken - water spills into sink causing puddle on floor, woman steps in correcting him."
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","Catastrophe ensues as boy reaches for cooky out of closed cabinet; girl notices and rushes to step outside yard where she finds spilled cookie jar contents near door leading upstairs. 14: Boy attempts reaching cookies from cupboard but stool collapsess he thinks glass is broken - water spills into sink causing puddle on floor, woman steps in correcting"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","boy reach for cookie jar, stool topple over; girl waits hand on cupboard step back in thought realize fall to floor cookies spill water sink puddles form woman steps awkwardly right hm tries dry dish towel gets curtain wet mix with dishes think glass oh no running tap out of control yard mess"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","girl distracted by bird outside snitches backyard door open accidentally spills juice dishwasher stops; child cries, parent comes back upset ladder falls but catches it just in time spring breaks inside cupboard lid pops off toy box spilling contents everywhere boy trips and knocks over bowl on floor causing a cascade down the stairs into sink making water puddle spread out yard chaos ensues"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","mother cleaning breakfast dishes hears beep from oven distracted by child crying outside, accidentally pours milk all around kitchen forgetting to close door; spilled dish soap makes slippery mess in hallway as mother tries clean up with no success. Upstairs boy jumps off bed onto curving seat causing loud noise and upsetting dog who cries out past window"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","child playing on flexible toy ladder slips overboard from high shelf into living room, breaking spring-loaded tin can lid sending contents everywhere; child looks confused at mess of toys spilled across floor mother comes in to clean up but accidentally knocks another glass off table creating more water spill. Upstairs woman tries help with vacuum cleaner while downstairs father calls for assistance"
"6-MATAVE","MATAVE","6","dementiaAudio","boy reach cooky jar cupboard stool break girl wait hand cooky cupboard try cooky outof jar stool topple think realize fall reach cookie water sink make puddle floor woman go step step wrong hm try dry dish get curtain mix dish dry think glass oh water run outof sink happen yard","child playing too close on curved seat near window causes loud noise, bird outside flaps wings and cries out; upstairs boy steps into open bathroom door causing curtain rod tangle in hallway as mother rushes down to assist but slips over spring-loaded shelf spilling contents. Upstairs child finds cookie jar empty while downstairs woman tries find missing cookies"
